Video ID,Comment,Timestamp
BQQqnn2uZv4,So nice to see you. Very helpful. Thank you.,2021-02-05T15:17:10Z
BQQqnn2uZv4,best photoshop instructor,2021-02-05T08:56:17Z
BQQqnn2uZv4,"I have cs5, it seems it doesn't have same features as what you used for this tutorial, I couldnt find select and mask after I opened my image and clicked select on the tool bar.",2021-02-04T13:49:19Z
BQQqnn2uZv4,Can you give download link of phothoshop for free ?,2021-02-02T22:33:01Z
BQQqnn2uZv4,I like your style of teaching. Thank you for slowing it down and keeping it simple.,2021-02-02T17:15:30Z
BQQqnn2uZv4,You probably are the Jesus of Photoshop XDD.. Great tutorial 😊,2021-02-02T09:37:22Z
BQQqnn2uZv4,Thank you this helped a lot I still have a long way to go. But I appreciate your efforts,2021-02-02T02:01:52Z
BQQqnn2uZv4,Can you talk a little slower? If other people are OK no problem,2021-02-01T18:12:18Z
BQQqnn2uZv4,Good teacher.,2021-01-30T18:10:53Z
BQQqnn2uZv4,PTC and Piximperfect are my two go to places.. thanks..,2021-01-30T18:01:37Z
BQQqnn2uZv4,can you please do a tutorial about selecting subject with busy background and replacing the background and blur it but photo is not so high quality.. low res image of night time and noisy. thanks.,2021-01-30T18:00:47Z
BQQqnn2uZv4,Great BG removal over ps that's pretty cool hi there sir myself Rony an VFX student from  India,2021-01-29T18:43:24Z
BQQqnn2uZv4,For only version 2021?,2021-01-29T10:08:34Z
BQQqnn2uZv4,Thank you Jesus!!! Very good explanations!!!,2021-01-28T18:45:34Z
BQQqnn2uZv4,"I found everything useful. You really got it across so simply and easy to follow. I have been using PS for quite a long time yet still learning and discovering stuff I didn't even know was there, thanks to your video, this video and the others I plan to watch.
It's now saved in my ""PS Tutorials"" file to watch again",2021-01-28T12:27:14Z
BQQqnn2uZv4,I am 12 year boy and i inspired from you😍😍,2021-01-28T10:57:10Z
BQQqnn2uZv4,"The best Youtube channel to learn Photoshop.
Thanks for sharing your tricks!",2021-01-28T08:53:00Z
BQQqnn2uZv4,"Jesus, I appreciate your efforts to try making people understand, however  I am sorry that I can't get this right, it is quite overwhelming to me.",2021-01-28T00:52:46Z
BQQqnn2uZv4,RIP quick selection tool .  thx bro 💜,2021-01-27T16:40:25Z
BQQqnn2uZv4,"Awesome tutorial Jesús Ramirez ! I am using your steps for removing background in Photoshop and will make this a permanent change for my work flow. You knocked this tutorial out of the park , thanks so much ;)",2021-01-27T16:33:01Z
BQQqnn2uZv4,I'm finally making the jump from editing photos in Lightroom to Photoshop this year. I've been nervous because Photoshop has always seemed so confusing to me in the past. But your tutorials make it seem so easy. Thank you for taking the time to explain these simple steps so well.,2021-01-27T15:59:55Z
BQQqnn2uZv4,It's really useful,2021-01-27T15:37:00Z
BQQqnn2uZv4,Clearest teacher ever! Thank you very much!,2021-01-27T15:26:24Z
BQQqnn2uZv4,awesome / already hit like botton,2021-01-27T11:35:55Z
BQQqnn2uZv4,"Holy cow, you are terrific as an instructor for newer PS users. Thank you very much for the great tutorial. I have just clicked on subscribe... to learn more from you! Thank you again sir!",2021-01-27T00:33:59Z
BQQqnn2uZv4,This was definitely one of the best videos on removing the background especially when it comes to maintaining the hair of a subject,2021-01-26T20:43:31Z
BQQqnn2uZv4,Just magic - cheers!,2021-01-26T19:34:12Z
BQQqnn2uZv4,"Amazing really amazing, de verdad es increible",2021-01-25T14:32:47Z
BQQqnn2uZv4,Great sir 👍 thanks for sharing,2021-01-25T06:30:46Z
BQQqnn2uZv4,"Thanks, helps with use of selection tools",2021-01-24T20:51:27Z
BQQqnn2uZv4,"Thanks, I learned many things from your video.✔💗👍",2021-01-24T19:25:29Z
BQQqnn2uZv4,This is one of the best beginner videos's that I have ever seen,2021-01-24T18:13:50Z
BQQqnn2uZv4,Great,2021-01-24T17:15:33Z
BQQqnn2uZv4,"Excellent, thank you.",2021-01-24T14:04:12Z
BQQqnn2uZv4,"I love the way you explain everything. Very calm, very friendly voice tone and very clear. I’ve been using Photoshop over 10 years and even though I know the majority of the options, I am still waiting for new videos from you and watching all of them even if know how to do the certain thing. Thank you!",2021-01-24T13:04:30Z
BQQqnn2uZv4,"Great.
please teach us how to change video background in photoshop and also make tutorial of timeline thanks",2021-01-24T08:23:26Z
BQQqnn2uZv4,"Great.
please teach us how to change video background in photoshop and also make tutorial of timeline thanks",2021-01-24T08:23:18Z
BQQqnn2uZv4,"Great.
please teach us how to change video background in photoshop and also make tutorial of timeline thanks",2021-01-24T08:23:12Z
BQQqnn2uZv4,"I didn't expect to find new information on this topic, cheers",2021-01-24T03:19:05Z
BQQqnn2uZv4,"Thanks for sharing 2 step work on a same layer mask. Although you showed us on a previous tutorial. Now its clear to me. Thanks again! #PTC (I’m your Bangladeshi 🇧🇩 learner, listener & viewer)",2021-01-24T02:45:59Z
BQQqnn2uZv4,i like a lot thank you so much.,2021-01-24T02:38:33Z
BQQqnn2uZv4,"Love your videos Jesus. At 6:11 (How to Remove Background in PS),  ""under view, go to B&W"", my screen goes to darker onion skin, not black. What setting do I have wrong?",2021-01-23T19:45:12Z
BQQqnn2uZv4,At 3:09 whenever I hit select subject it doesn't work. It says it could not find a subject to select when there is clearly a subject. Other times when the selection works (which is weird because sometimes it does) the selection is extremely bad and portions of the subject are not selected while parts of the background are.  Why is this happening?,2021-01-23T19:11:36Z
BQQqnn2uZv4,Thank a lot. Very useful tutorial!!!,2021-01-23T18:31:29Z
BQQqnn2uZv4,kon kon mujhse dosti krega?,2021-01-23T17:09:49Z
BQQqnn2uZv4,Black & white old photo  to color photo change  tutorial  please bro......,2021-01-23T13:41:46Z
BQQqnn2uZv4,Really awesome...  greeting from Bogor West Java Indonesia... 🙏,2021-01-23T11:38:01Z
BQQqnn2uZv4,thanks for this great tutorial,2021-01-23T10:59:15Z
BQQqnn2uZv4,Abe hindi me batao,2021-01-23T03:21:07Z
BQQqnn2uZv4,"Thank you Another clear tutorial which is great help.
I have a picture where the lady in it is wearing a hat with a veil and trying to change the background colour. Any tips?",2021-01-22T18:09:20Z
BQQqnn2uZv4,පට්ට.👌🤘,2021-01-22T16:56:23Z
BQQqnn2uZv4,You r the only one teaching without any scene creation ......thank u ...very digestive,2021-01-22T16:02:16Z
BQQqnn2uZv4,nice video! :),2021-01-22T15:04:00Z
BQQqnn2uZv4,"Great, just what I needed!!",2021-01-22T14:36:15Z
BQQqnn2uZv4,"nice work
good trick",2021-01-22T12:21:25Z
BQQqnn2uZv4,lovely,2021-01-22T10:41:39Z
BQQqnn2uZv4,Thank you it definitely improve my skill,2021-01-22T07:59:23Z
BQQqnn2uZv4,Thank you!!,2021-01-22T07:27:03Z
BQQqnn2uZv4,"Thank you Jesus. By the way, is it possible to get one of your youtube video links for showing how to remove the attached photobomber from the image?  I have given a sample image in the link. I want to remove the bolded head guy (left) from the image and isolate the guy (right) with the hat into the transparent background. Thanks for the video.   https://paste.pics/01fab551f49200e7312207125e709928",2021-01-22T06:20:32Z
BQQqnn2uZv4,Thanks sir,2021-01-22T06:14:41Z
BQQqnn2uZv4,"what photoshop application do you use,
why the features of Photoshop CS 6 are not there?",2021-01-22T03:34:32Z
BQQqnn2uZv4,This video just saved me 2-3 hours of work lol. Idk what the f@#k I was doing before I watched this video. Thank you so much! Just........wow!,2021-01-21T20:47:42Z
BQQqnn2uZv4,"Jesus: Otro excelente tutorial, a pesar de que no soy un principiante, me recuerda algunos detalles que se pueden emplear para perfeccionar una selección. Que lástima que no volviste a publicar tutoriales en español. Muchas gracias por todos tus enseñanzas.",2021-01-21T20:44:08Z
BQQqnn2uZv4,You are the best,2021-01-21T20:24:14Z
BQQqnn2uZv4,My photoshop CS6 doesnt have select and mask under select.,2021-01-21T17:00:15Z
BQQqnn2uZv4,Can I have Your Pc specifications,2021-01-21T15:34:28Z
BQQqnn2uZv4,"Hi what PS are you using cos I'm using PS6 and I don't have ""Select and mask"" option.",2021-01-21T14:34:35Z
BQQqnn2uZv4,"Jesus: ""White reveals, and Black conceals...""
Me: Preach! 🙌",2021-01-21T13:21:27Z
BQQqnn2uZv4,Oh bro thanks <3 Your timing is perfect :D,2021-01-21T11:09:15Z
BQQqnn2uZv4,very informative and well-instructed tutorial. thank you 😍,2021-01-21T10:02:09Z
BQQqnn2uZv4,"Adobe sensei does all my work lol.
The adobe ai is getting so much better & smarter that soon humans will not be needed in the graphic designing /editing sector. Time to find a new job.",2021-01-21T09:30:59Z
BQQqnn2uZv4,Sir Excellent thanks you god bless you.,2021-01-21T09:13:47Z
BQQqnn2uZv4,"it really is not great wisdom to take care of these pictures that the contrast is quite clear between the hair and the clothing in the background, take pictures with vegetation in the background or any picture that the contrast is weak, it will be a useful lecture and learning
Besides, you have good and helpful videos",2021-01-21T08:18:48Z
BQQqnn2uZv4,"I am not a beginner, but I did appreciate this video as I picked up a couple of tips my being a more advanced user notwithstanding. BTW How about a similar video regarding color replacing.",2021-01-21T06:34:18Z
BQQqnn2uZv4,What Photoshop do in your use,2021-01-21T05:48:13Z
BQQqnn2uZv4,Good video,2021-01-21T04:02:03Z
BQQqnn2uZv4,finally i found,2021-01-21T03:27:02Z
BQQqnn2uZv4,"Jesus, another amazing video. You are certainly the Master of Photoshop. Thank you so much for sharing your Photoshop knowledge with us and making us all better at post-processing.",2021-01-21T03:16:03Z
BQQqnn2uZv4,Xin cảm ơn đã chia sẻ rất hay ạ,2021-01-21T02:19:15Z
BQQqnn2uZv4,Thank you very much. Great video Mr. Ramirez.,2021-01-20T23:27:27Z
BQQqnn2uZv4,"Perfect, thanks",2021-01-20T19:12:20Z
BQQqnn2uZv4,Mulțumesc frumos. / Thank you.,2021-01-20T18:38:11Z
BQQqnn2uZv4,"I've been working with Photoshop for the last 12 years and every time I learn something great from you, Jesus. Your are my PS God!!!",2021-01-20T18:11:43Z
BQQqnn2uZv4,Great video tutorial.,2021-01-20T18:10:01Z
BQQqnn2uZv4,great work,2021-01-20T17:32:57Z
BQQqnn2uZv4,please record how to put person on clothes in portrait ❤️,2021-01-20T17:19:48Z
BQQqnn2uZv4,Really awesome and clear video tutorial! I really liked the tip on selecting just one subject with the object selection tool.,2021-01-20T16:54:15Z
BQQqnn2uZv4,👍👍👍,2021-01-20T16:50:13Z
BQQqnn2uZv4,hi mate i always watching all  you tutorial about photoshop and so very good and can you make tutorial about how to make best Stroke photo Thanks alot sorry mate bad english,2021-01-20T16:19:01Z
BQQqnn2uZv4,Very informative thank you. Have to say your instructions are very logical and not too fast. Thank you.,2021-01-20T16:15:24Z
BQQqnn2uZv4,Excellent thanks you.  I just need to remember these steps.  Much appreciated - I liked your clarity and pace of presentation.,2021-01-20T16:05:54Z
BQQqnn2uZv4,Thumbs UP!,2021-01-20T15:21:46Z
BQQqnn2uZv4,💟Hi sir thank you for all please we wish video about perspective how to change background with the good perspective please please Who with me make like💟,2021-01-20T15:14:24Z
BQQqnn2uZv4,"As usual, excellent video Mr. Ramirez !",2021-01-20T15:09:50Z
BQQqnn2uZv4,Thank you master!,2021-01-20T14:53:48Z
BQQqnn2uZv4,plz provide ps software link to download & install,2021-01-20T14:52:15Z
BQQqnn2uZv4,"Thank you, great speed",2021-01-20T14:43:35Z
BQQqnn2uZv4,I am watching at 8:09 and I am seeing Jesus hehehehehheehehhehehehhehejfidjsndowoanxbcjsowos,2021-01-20T14:39:30Z
BQQqnn2uZv4,Good....Thanks!👍,2021-01-20T14:35:40Z
BQQqnn2uZv4,Track every clip,2021-01-20T14:33:05Z
BQQqnn2uZv4,Because in town thai,2021-01-20T14:32:03Z
BQQqnn2uZv4,I can't speak English well,2021-01-20T14:30:22Z
BQQqnn2uZv4,Amazing Tutorial Top Top Thanks,2021-01-20T14:29:17Z
BQQqnn2uZv4,"Just superb, i totally suck at PS but in need to learn, you help a lot with that, thanks a lot :)",2021-01-20T14:28:51Z
BQQqnn2uZv4,"This was a great video — you did go slower and I thank you for that. Could you do a video of removing the background from an image that doesn’t have so much contrast? I use a lot of white backgrounds in my work and shoot white images. For example, a white coffee mug on a white background. Most background removal videos focus on people with hair being a focus. I personally find other objects just as challenging but in different ways. Thanks!",2021-01-20T14:28:51Z
BQQqnn2uZv4,wonderful video,2021-01-20T14:13:15Z
BQQqnn2uZv4,U're great thanks bro 👍👍👍,2021-01-20T14:05:34Z
BQQqnn2uZv4,Thanks ... realy helpfull,2021-01-20T14:05:10Z
BQQqnn2uZv4,thank you man,2021-01-20T13:57:05Z
BQQqnn2uZv4,I learn a lot of this man he is really amazing graphics design 👏👏👏,2021-01-20T13:53:15Z
BQQqnn2uZv4,thank you for this  you are the best next video show us how to make a flyer design like  music posters,2021-01-20T13:47:56Z
BQQqnn2uZv4,I want you to be my teacher at home,2021-01-20T13:44:57Z
BQQqnn2uZv4,Decent.,2021-01-20T13:43:49Z
BQQqnn2uZv4,Thanks,2021-01-20T13:42:50Z
BQQqnn2uZv4,"nonsense, try removing background of ordinary images which doesnt have blurry background and has a lot of color...useless",2021-01-20T13:39:41Z
BQQqnn2uZv4,Remove the BG of girl with hair. l don't have AI version. Thank you. Moreover  teach uses of mask.,2021-01-20T13:39:08Z
BQQqnn2uZv4,Great 👌,2021-01-20T13:35:21Z
BQQqnn2uZv4,It is a great video. Thank you ☺️,2021-01-20T13:29:21Z
BQQqnn2uZv4,"Hi?,Thanks for this video,this video is great",2021-01-20T13:16:18Z
BQQqnn2uZv4,"Jesus, thank you. Fantastic tutorial : )",2021-01-20T13:15:58Z
BQQqnn2uZv4,I've been watching your tutorials for a long time...and I have learned some new things from them....👍,2021-01-20T13:14:56Z
BQQqnn2uZv4,Awsm,2021-01-20T13:06:54Z
BQQqnn2uZv4,Top video of shirts patterns change,2021-01-20T13:04:53Z
BQQqnn2uZv4,Tq sooo much sir,2021-01-20T13:04:03Z
BQQqnn2uZv4,Hi,2021-01-20T13:02:45Z
BQQqnn2uZv4,How to open an  images in photoshopcc ??,2021-01-20T13:02:44Z
BQQqnn2uZv4,Hi friend.,2021-01-20T13:02:38Z
rQAP7TRIdeE,cagada de publicidad,2022-03-19T17:39:33Z
rQAP7TRIdeE,"todos los que conozco ilustran con photoshop y no con illustrator, por que carajos?",2022-03-07T21:28:55Z
rQAP7TRIdeE,Qué mujer tan linda!,2021-11-11T21:36:36Z
rQAP7TRIdeE,Que buen tip el del minuto 2:47,2021-10-26T23:07:08Z
rQAP7TRIdeE,"zx7b1
vum.fyi",2021-08-25T20:38:08Z
rQAP7TRIdeE,"cu8h6
vyn.fyi",2021-08-25T20:36:02Z
4vWTX2hcT3s,Thank you Thank you Thank you so much!,2021-05-06T04:39:38Z
4vWTX2hcT3s,I really love this! Thanks for sharing,2021-03-29T15:23:46Z
4vWTX2hcT3s,Please come back to the big screen Ms Monica! Our daughters miss you so much!!,2021-02-11T15:18:35Z
4vWTX2hcT3s,Oh I love her she save me so much mommy time during covid,2021-01-27T01:56:05Z
4vWTX2hcT3s,You are amazing,2021-01-25T16:10:03Z
4vWTX2hcT3s,Thank you so much for doing this.,2021-01-16T02:39:09Z
4vWTX2hcT3s,Thank you. I was wondering how you did the video magic you did!,2021-01-15T20:52:11Z
4vWTX2hcT3s,thank you 😊 queen,2021-01-14T22:44:58Z
ondyr1CxgrE,"Was here for the animation.. 😭
But the making of was great 👌",2021-06-09T09:55:00Z
ondyr1CxgrE,Awesome workflow demonstration 👏,2021-06-06T00:16:36Z
ondyr1CxgrE,Magnificent process tutorial!,2021-06-05T18:20:11Z
ondyr1CxgrE,"As usual, this is amazing, Magdiel giving tips on his posters is one of the best things I have seen, Thank you Adobe and Magdiel for making this happen. Please make more.🔥🔥🔥",2021-06-04T04:42:55Z
ondyr1CxgrE,"Nailed it. Those last details with lighting could have been added at less than warp speed 😂 Let's see more of these on your IG TV, Magdiel!",2021-06-04T04:14:43Z
ondyr1CxgrE,"Ok, this was great, but now I'm gonna need a tutorial on the animation!!",2021-06-04T01:57:44Z
ondyr1CxgrE,Awesome,2021-06-04T01:21:35Z
ondyr1CxgrE,Awesome!,2021-06-03T15:49:27Z
ondyr1CxgrE,Dope dope dope! Felt it went by like hyperspeed 🤪,2021-06-03T06:18:50Z
ondyr1CxgrE,Adobe Stock to the moon,2021-06-03T03:09:39Z
ondyr1CxgrE,Awesome!,2021-06-03T01:20:03Z
FFGuoUKybTo,"Weird, that's my name..",2022-02-16T04:25:55Z
FFGuoUKybTo,So why was it necessary to use Photoshop after making the cover in Illustrator?,2021-12-07T12:55:32Z
FFGuoUKybTo,"Printing the illustration to sketch on it, great tip!",2021-06-24T12:51:33Z
FFGuoUKybTo,Thank you sir,2021-06-23T18:56:15Z
FFGuoUKybTo,Such a fun project!,2021-06-23T18:32:55Z
FFGuoUKybTo,What Adobe program was used to create the mood board in the beginning?,2021-06-23T00:39:36Z
FFGuoUKybTo,Perfect for making album covers for music!!!! No bots allowed!,2021-06-22T19:54:44Z
FFGuoUKybTo,Make it Happen,2021-06-22T19:30:47Z
auMVEauNAFE,This amazing keep doing lot of make it happen we would love to watch,2021-07-02T09:47:23Z
auMVEauNAFE,😸😸😸,2021-07-01T19:22:47Z
auMVEauNAFE,Hi Will. What tool/software do you use to create fonts?,2021-07-01T18:54:21Z
auMVEauNAFE,I’ve been a creative cloud member for years and have never even used any Adobe Stock images. Do we have to pay for each one?,2021-07-01T18:47:36Z
2Ds2CZiyEZY,So Inspiring!,2022-01-01T22:28:47Z
2Ds2CZiyEZY,"Please help me ,  I am 1 st year student .I have problems in purchasing Adobe cloud ,  in filling graduation details.",2021-12-31T14:56:49Z
2Ds2CZiyEZY,nice !!,2021-12-29T06:25:08Z
2Ds2CZiyEZY,U so cute,2021-12-29T03:56:54Z
2Ds2CZiyEZY,"very great edit an transition ..
make it happen.  ytboss ja.. 1love my bro",2021-12-29T03:17:23Z
2Ds2CZiyEZY,Good film,2021-12-29T02:22:42Z
JJ21bpWCF3U,He was a guess photographer on the Life After College channel 🐶🐶,2021-12-28T06:14:34Z
JJ21bpWCF3U,The intro music is so good!,2021-12-28T00:19:58Z
KG7ddces93U,"Hey Adobe, why did you drop the support for Intel HD 5500 graphics in premiere pro ☹️, I used Adobe since I was 13 😕, I know the graphic card is so old but .... 😔",2021-08-18T07:19:04Z
0bwbfLuMUkE,The video speed beats lighting speed 😂 pls do it slow,2021-06-23T14:11:29Z
0bwbfLuMUkE,Love it!,2021-06-15T13:59:22Z
0bwbfLuMUkE,Vacades <3,2021-06-10T14:15:11Z
0bwbfLuMUkE,Thank you!,2021-06-10T10:14:51Z
0bwbfLuMUkE,Wow great Thanks. lots of info,2021-06-10T08:55:37Z
0bwbfLuMUkE,First,2021-06-09T19:28:10Z
umQYkZWqXDQ,Mind blown!!! Awesome work Elizé ❤️,2021-09-07T19:43:13Z
umQYkZWqXDQ,"👋👏👏👌

""I find that the harder I work, the more luck I seem to have.""
-- Thomas Jefferson",2021-09-03T13:58:22Z
umQYkZWqXDQ,Awesome!!!,2021-09-02T20:49:43Z
umQYkZWqXDQ,Elize should give us a live stream of this project.,2021-09-02T20:42:28Z
umQYkZWqXDQ,I am the first one.. nice work,2021-09-02T20:41:16Z
UhNlbqffb5s,👏👏,2021-08-13T15:45:18Z
HiNxgEhDUV8,Does she get paid by the number of words she can cram in? Please slow down,2021-10-20T16:31:06Z
HiNxgEhDUV8,"Wow, this was amazing! Great for inspiration 🙌🏼",2021-09-14T06:03:26Z
HiNxgEhDUV8,You Just Cute 😁,2021-09-12T03:42:57Z
HiNxgEhDUV8,"What device/tablet/pen are you using?
#adobeEduCreative #uopx #adultlearning #creativeEdtech",2021-09-12T00:22:45Z
HiNxgEhDUV8,Her eyes Omg like diamonds glowing !,2021-09-11T10:10:35Z
HiNxgEhDUV8,"Marley, what a cute name for such a cute and inspirational girl!  She sold me!  🤪",2021-09-10T20:51:51Z
HiNxgEhDUV8,I've watched the video just because her 😎,2021-09-10T20:27:19Z
HiNxgEhDUV8,inspirational!,2021-09-10T17:32:50Z
HiNxgEhDUV8,She's cute 😘😜❤,2021-09-10T17:06:23Z
NhxJvgrxMwI,Gotta get a better mic if this is going on the official Adobe channel.,2022-01-20T18:32:17Z
TfxHVNrP_20,"nice, so Adobe taking all the jobs lol",2022-01-13T15:52:27Z
TfxHVNrP_20,Good video,2021-10-06T22:47:41Z
NSrCJnafIyw,Looking great Amber Lee! love the stop motion tutorial and Bennys mini world!,2021-10-14T03:48:32Z
dT3co7fPwCg,Xxx,2021-11-18T17:28:16Z
TJqpU899oTw,Love It.,2021-11-21T19:33:11Z
TJqpU899oTw,"this is so incredible!!! so well filmed! and what a beautiful person, i just love her art!",2021-10-29T18:08:22Z
TJqpU899oTw,"Beautiful, beautiful, beautiful!!",2021-10-27T22:17:52Z
TJqpU899oTw,loved this so much!!,2021-10-27T21:04:36Z
TJqpU899oTw,This is beautifully shot and so useful! 💕,2021-10-27T06:38:17Z
TJqpU899oTw,Love this so much! ❤️,2021-10-26T19:35:12Z
TDVfF7ad4Tc,great work man,2021-08-24T08:04:58Z
8fyTNkfZVi0,"WHEN WE RESIZE THE IMAGE, IT GETS PIXALATED AND IT'S FULLY BLUR HOW DO WE INCREASE QUALITY OF THE PICTURE TO THE NEW BACKGROUND",2022-03-19T12:46:56Z
8fyTNkfZVi0,How could I download pic on this video?,2022-03-19T05:14:45Z
8fyTNkfZVi0,"This tutorial is perfect and exactly what I needed! I’m still learning how to use photoshop beyond basic colour adjustments and fixes, and I’ll definitely be back to this channel to learn new things. Great video.",2022-03-16T01:10:18Z
8fyTNkfZVi0,"Hii, I just started with Photoshop classes. Can you plz share some assignment for beginners? As this will help us to know which tool can be used accordingly",2022-03-14T17:29:47Z
8fyTNkfZVi0,You helped a ton! Thanks,2022-03-03T01:40:02Z
8fyTNkfZVi0,Thank you so much !!!,2022-03-02T16:23:08Z
8fyTNkfZVi0,Excellent tutorial … many thanks,2022-03-01T22:44:34Z
8fyTNkfZVi0,The thing I love about you tutorials is that they are to the point concise and clear to understand thank you so much. Most tutorials go on and on and on his nonsense and rambling you do not do that and I appreciate it.,2022-03-01T10:17:52Z
8fyTNkfZVi0,"hello great tutorial.

but on my end - once I add the image I do not see the Remove Background  and the lock stays locked.

What should I do?",2022-02-25T04:39:52Z
8fyTNkfZVi0,Why your Neural filter active but my invisible in PS 2022. How can I active that. Hope you can help. Thanks for your useful Videos !,2022-02-22T02:12:50Z
8fyTNkfZVi0,"so this is what insta models do, xD",2022-02-21T17:14:11Z
8fyTNkfZVi0,Absolutely brilliant and yet practical for those new to masking.  Thank you,2022-02-21T13:21:32Z
8fyTNkfZVi0,Thank you for this,2022-02-12T22:48:46Z
8fyTNkfZVi0,"Thank you so much ! Very detailed , perfect for a beginner like me !",2022-02-09T22:32:50Z
8fyTNkfZVi0,"you should add those pictures in your description for practicing , By the way Nice work :D",2022-02-08T18:12:37Z
8fyTNkfZVi0,good,2022-02-08T15:52:34Z
8fyTNkfZVi0,hello,2022-02-08T15:52:11Z
8fyTNkfZVi0,.75 speed,2022-02-06T15:38:29Z
8fyTNkfZVi0,Thanks so much for such superb and clear instructions! This video is idiot proof and literally anyone can change background like a pro just by watching it. Subscribed!,2022-02-05T17:49:05Z
8fyTNkfZVi0,"Thank you ❤️ your tutorials are much useful for me.
Please upload a tutorial for a dull and incomplete old photo with black and white color scheme how to change it in new image",2022-02-04T19:56:43Z
8fyTNkfZVi0,What version of PhotoShop are you using for this video? Thanks.,2022-02-04T07:13:21Z
8fyTNkfZVi0,"Hey sir, what screen video software are you using to do your videos?",2022-02-04T00:13:07Z
8fyTNkfZVi0,Saying Jesus Ramirez is a Photoshop expert is simply an understatement. Truly enjoy your teaching and demonstration; I've learned so many tips and tricks to help me master the program. Thank you and many successes in 2022! Take care!,2022-02-03T00:11:22Z
8fyTNkfZVi0,dem. I'had been looking at her buns for 13 minutes.,2022-02-02T12:34:56Z
8fyTNkfZVi0,I'm surprised I'm still learning what I thought I knew 👌💯,2022-02-01T13:39:07Z
8fyTNkfZVi0,Thanks Jesús...,2022-01-29T11:35:01Z
8fyTNkfZVi0,"Great video and helped a lot, thanks! :)",2022-01-29T02:53:28Z
8fyTNkfZVi0,Thank you for another wonderful tutorial Jesus!,2022-01-27T22:59:27Z
8fyTNkfZVi0,Hey we can use harmonization and colonization as well . great tutorial man..have been following you since long and love your job man❤️,2022-01-27T03:19:54Z
8fyTNkfZVi0,Good tutorial,2022-01-27T03:16:11Z
8fyTNkfZVi0,"Another excellent tutorial !! Thank you very much,",2022-01-26T22:29:02Z
8fyTNkfZVi0,"Making the jump from PSE to PS/LR, and am so surprised at all hidden stuff I find in the properties panel! Thank you!",2022-01-26T18:09:39Z
8fyTNkfZVi0,"enjoy your tutorials, but why is it when I do the ""Select & Mask"" from the select menu Photo shop does not put the buttons ""Select Subject and the button ""Refine Hair"" on the panel . I have the latest version Of Photoshop 23.1.1",2022-01-24T02:38:24Z
8fyTNkfZVi0,"Super, as usual.",2022-01-23T15:22:24Z
8fyTNkfZVi0,Thank you for a wonderful tutorial! Very well explained!,2022-01-23T01:15:52Z
8fyTNkfZVi0,You just rock plz make adobe photoshop 0.7 video as well,2022-01-22T16:25:59Z
8fyTNkfZVi0,"Just found your channel and it is fantastic, and it is easy to follow as you teach so thank you, and I subscribed.",2022-01-17T17:00:09Z
8fyTNkfZVi0,Thanks for sharing! You're cool!,2022-01-12T09:51:09Z
8fyTNkfZVi0,This video is exactly what I needed! Thank you so much!,2022-01-11T17:17:20Z
8fyTNkfZVi0,"cool, nice trick thank you sir",2022-01-05T12:36:24Z
8fyTNkfZVi0,Use Photoshop 2021??,2022-01-04T04:40:07Z
8fyTNkfZVi0,"This sure as hell looks like a tutorial for advance learners. So much steps to be remembered for beginners. 😫  
BTW your work was impressive!",2022-01-02T12:45:08Z
8fyTNkfZVi0,It seems as everyone chooses an easy photo to cut out a subject. What about the difficult images? Is photoshop good for those?,2022-01-02T01:24:07Z
8fyTNkfZVi0,I have this option implied,2021-12-31T12:36:09Z
8fyTNkfZVi0,fantastic.. thank you,2021-12-31T00:41:18Z
8fyTNkfZVi0,"The name of the software used?
Is the software free?",2021-12-30T16:35:57Z
8fyTNkfZVi0,"very very helpful, but... why the arrow key doesn't work/change the LUT files and no apply the changes to the image?  many TKS!!!",2021-12-29T04:55:53Z
8fyTNkfZVi0,Amazing tutorial! Thank you,2021-12-27T16:59:36Z
8fyTNkfZVi0,Awesome tutorial...Thanks,2021-12-27T07:58:47Z
8fyTNkfZVi0,Sir tell your Adobe Photoshop Version please😊,2021-12-25T04:26:24Z
8fyTNkfZVi0,Thank you Guruji.,2021-12-24T09:56:52Z
8fyTNkfZVi0,app name plz?,2021-12-23T17:02:31Z
8fyTNkfZVi0,which software you use to create tutorial,2021-12-22T18:59:25Z
8fyTNkfZVi0,"Congratulations, perfect setorial friend",2021-12-22T12:20:16Z
8fyTNkfZVi0,"I can""t see Select and Mask in my Photoshop CS3. It's not work for me. I hate this",2021-12-22T09:19:43Z
8fyTNkfZVi0,I Can do that in Three minutes in blender. Just cut it using knife tool and insert a plane with background image that is needed behind the photo.,2021-12-21T13:48:19Z
8fyTNkfZVi0,"Take note that it is very advisable to write/note/mention the Adobe Photoshop version you are working on. Don't necessarily assume we all have the same version (yes I run an older version), so obviously with my CS3, I stat noticing a difference at 0:32 and completely lost you at 1:20. My CS3 version does not have these features whatsoever. Suerte.",2021-12-21T08:35:35Z
8fyTNkfZVi0,Can't unlock layer,2021-12-20T23:41:25Z
8fyTNkfZVi0,Cool and informative tutorial thanks..gilcortez from Dallas,2021-12-20T09:24:25Z
8fyTNkfZVi0,"Thanks again Jesus , this is a nice tutorial and a very well explained.",2021-12-20T02:05:55Z
8fyTNkfZVi0,You're the best. Thanks a lot.,2021-12-19T21:21:27Z
8fyTNkfZVi0,I don't get the option of select and mask in select slot,2021-12-19T10:13:02Z
